keywordId,onepv_uvc,mt_uvc,mt_pvc,uvc,pvc,sum(sr.impression),sum(sr.click),sum(sr.uv),sum(sr.pv),sum(sr.vppv),sum(sr.cost),avg(sr.position),terminal,subcategory,keyword,sc
8400692580,1.0,2.0,5.0,3,6,29,4,3,6,6,57.05,1.0,1.0,2.0,淮海中华大厦租赁,4
8400696932,1.0,,,1,1,29,1,1,1,1,0.3,0.9,1.0,2.0,黄浦区华隆大厦,1
8400705124,1.0,,,1,1,44,2,2,11,2,16.16,0.933333333,1.0,2.0,嘉地中心,2
8400711780,2.0,,,2,2,28,2,2,2,2,45.23,0.888888889,1.0,2.0,汇阳广场,2
8400718180,1.0,,,1,1,10,1,1,1,1,6.77,1.0,1.0,2.0,淮海中华大厦租金,1
8405488473,1.0,3.0,6.0,4,7,152,4,4,7,2,42.37,1.069375,1.0,2.0,南国大厦写字楼,4
8405498713,1.0,,,1,1,6,1,1,1,0,13.4,1.0,1.0,2.0,泰华大厦写字楼,1
8405513817,1.0,,,1,1,72,1,1,1,0,8.89,1.18,1.0,2.0,北京大厦写字楼,1
8409723873,11.0,,,11,11,43,5,13,18,0,97.32,1.111666667,1.0,2.0,写字楼租赁网站,5
8410892981,,1.0,4.0,1,4,38,2,1,4,3,29.1,0.909090909,1.0,2.0,开开大厦,2
8410893493,2.0,,,2,2,11,3,3,6,4,36.08,1.0,1.0,2.0,亚盛大厦,3
8410894517,1.0,,,1,1,12,1,1,1,0,9.9,1.0,1.0,2.0,美丽园大厦,1
8410895519,1.0,,,1,1,34,1,1,1,1,10.89,1.0,1.0,2.0,李朗国际珠宝园招租,1
8410897077,1.0,,,1,1,39,1,1,1,1,13.45,0.7083333335,1.5,2.0,soho东海广场,1
8410898613,1.0,,,1,1,52,1,1,1,1,8.11,0.928571429,1.0,2.0,818广场,1
8410905781,1.0,,,1,1,23,1,1,1,1,7.38,0.916666667,1.0,2.0,梅龙镇广场,1
8410910606,2.0,,,2,2,10,1,2,2,0,8.1,1.0,1.0,2.0,租城建大厦,1
8410913461,1.0,,,1,1,10,1,1,1,0,6.63,1.0,1.0,2.0,北泰电信大楼,1
8410918027,,1.0,2.0,1,2,24,1,1,2,1,15.82,0.4285714285,1.5,2.0,租保安大厦,1
8410918581,1.0,,,1,1,59,2,2,38,7,22.81,0.503846154,1.5,2.0,800秀创意园,2
8410919605,1.0,,,1,1,18,1,1,1,0,6.63,1.2,1.0,2.0,万泰国际大厦,1
8410927029,1.0,,,1,1,36,1,1,1,1,12.17,0.5416666665,1.5,2.0,上海金融谷,1
8410927797,3.0,,,3,3,54,3,3,3,3,34.99,0.923076923,1.0,2.0,静安中华大厦,3
8410933173,1.0,1.0,2.0,2,3,31,2,2,3,1,28.39,1.036363636,1.0,2.0,香溢璟庭,2
8410934197,,3.0,7.0,3,7,16,4,3,7,3,35.32,1.0,1.0,2.0,威隆大厦,4
8410937013,2.0,,,2,2,47,2,3,3,2,22.48,1.0,1.0,2.0,静安高和大厦,2
8410939061,1.0,,,1,1,72,1,1,1,1,9.07,1.0,1.0,2.0,智慧广场,1
8410940085,1.0,,,1,1,47,2,2,26,9,19.78,1.0,1.0,2.0,创展大厦,2
8410940341,,1.0,3.0,1,3,6,1,1,3,2,9.39,1.0,1.0,2.0,莱英国际,1
8410941365,5.0,2.0,4.0,7,9,126,8,7,9,8,61.13,1.021428571,1.0,2.0,科恩国际中心,8
8410942365,1.0,1.0,2.0,2,3,36,2,2,3,0,17.07,0.909090909,1.0,2.0,租富源大厦,2
8410943134,1.0,1.0,10.0,2,11,6,2,2,11,0,11.62,1.0,1.0,2.0,深圳互联网产业园出租,2
8410944949,1.0,,,1,1,16,1,1,1,0,7.81,1.0,1.0,2.0,运通星财富广场,1
8410946997,2.0,,,2,2,17,2,2,2,2,25.01,1.0,1.0,2.0,信达大厦,2
8410947741,1.0,,,1,1,37,1,1,1,0,6.69,1.0,1.0,2.0,租宝通大厦,1
8410951605,1.0,,,1,1,144,2,1,1,0,20.5,0.96,1.0,2.0,凯迪克大厦,2
8410951861,1.0,,,1,1,1,1,1,1,1,6.63,1.0,1.0,2.0,愚园108大厦,1
8411388523,1.0,,,1,1,7,1,1,1,0,8.07,1.666666667,1.0,2.0,华信大厦急租,1
8412596336,3.0,,,3,3,77,3,4,4,0,35.52,0.875,1.5,2.0,北京西藏大厦,3
8412605552,,2.0,5.0,2,5,155,3,2,5,2,30.02,1.475,1.0,2.0,北京国美第一城,3
8412607347,1.0,,,1,1,4,1,1,1,1,8.28,1.0,1.0,2.0,西城恒奥中心,1
8412610407,1.0,,,1,1,2,1,1,1,1,6.16,1.0,1.0,2.0,上海市海亮大厦,1
8412611952,2.0,1.0,3.0,3,5,59,4,3,5,0,21.98,0.928571429,1.0,2.0,北京京环大厦,4
8412620912,2.0,,,2,2,40,1,2,2,0,11.05,1.044285714,1.0,2.0,北京保利东郡,1
8412626032,,1.0,2.0,1,2,136,2,1,2,0,10.8,0.4736842105,1.5,2.0,北京通盈中心,2
8412632166,1.0,,,1,1,1,1,1,1,0,7.5,1.0,1.0,2.0,深圳市百丽大厦,1
8412636528,2.0,,,2,2,14,2,2,2,0,11.29,1.0,1.0,2.0,北京国雅大厦,2
8412648048,2.0,,,2,2,33,2,2,2,2,12.11,1.0,1.0,2.0,北京房地置业大厦,2
8412649830,1.0,,,1,1,10,1,1,1,0,8.2,1.0,1.0,2.0,深圳市鸿颖大厦,1
8412650598,1.0,,,1,1,4,1,1,1,0,7.41,1.0,1.0,2.0,深圳市国检珠宝大厦,1
8412654950,,1.0,2.0,1,2,6,1,1,2,1,11.94,0.5,1.0,2.0,深圳市东佳大厦,1
8412657520,1.0,,,1,1,12,1,1,1,0,7.7,1.0,1.0,2.0,北京建材经贸大厦,1
8417453668,1.0,,,1,1,33,3,3,12,5,44.74,0.928571429,1.0,2.0,汇银铭尊写字楼出租,3
8417455204,1.0,,,1,1,1,1,1,1,1,8.05,1.0,1.0,2.0,汇阳广场租金,1
8417456996,,1.0,2.0,1,2,5,1,1,2,1,11.64,1.0,1.0,2.0,嘉定上海金融谷,1
8417461348,1.0,,,1,1,10,1,1,1,1,11.76,1.0,1.0,2.0,嘉里不夜城写字楼出租,1
8417479780,1.0,,,1,1,11,1,1,1,0,5.21,0.8,1.0,2.0,建滔广场租金,1
8417480036,1.0,,,1,1,17,1,1,1,0,8.38,1.467142857,1.0,2.0,江桥万达出租价格,1
8417482340,3.0,,,3,3,28,4,3,3,3,64.28,1.0,1.0,2.0,江桥万达写字楼出租,4
8417494116,3.0,,,3,3,53,3,3,3,2,33.21,1.105,1.0,2.0,金虹桥国际中心,3
8417502052,1.0,,,1,1,7,1,1,1,1,8.56,1.0,1.0,2.0,健康智谷,1
8417503332,1.0,,,1,1,8,1,1,1,1,8.26,0.5,1.0,2.0,金领之都,1
8417503844,,1.0,2.0,1,2,2,1,1,2,1,5.21,1.0,1.0,2.0,金嘉商务广场,1
8417504356,1.0,,,1,1,1,1,1,1,1,8.36,1.0,1.0,2.0,金汇四季广场,1
8417507172,2.0,1.0,2.0,3,4,75,4,4,6,4,49.2,0.967647059,1.0,2.0,金虹桥商务广场,4
8417508196,2.0,,,2,2,119,2,2,2,0,21.39,0.477631579,1.5,2.0,金桥国际商业广场,2
8422239323,,1.0,2.0,1,2,4,1,1,2,1,10.06,1.0,1.0,2.0,上海新华大厦写字楼,1
8422239833,3.0,4.0,17.0,7,20,93,13,7,20,9,178.61,1.0,1.0,2.0,万科红大厦写字楼,13
8422268761,1.0,,,1,1,21,1,1,1,0,8.8,1.0,1.0,2.0,信伟大厦写字楼,1
8422281817,1.0,3.0,8.0,4,9,143,6,5,10,3,52.66,0.514761905,1.5,2.0,财富中心写字楼,5
8424736037,15.0,2.0,4.0,17,19,739,27,26,55,24,396.64,0.4916,1.5,2.0,建外soho招租价格,27
8424738341,,1.0,2.0,1,2,16,2,1,2,0,14.13,1.0,1.0,2.0,隆基大厦招租价格,2
8425467277,1.0,,,1,1,88,1,1,1,0,11.22,0.575,1.5,2.0,好租网官网,1
8425467533,1.0,,,1,1,17,2,1,1,0,19.81,1.0,1.0,2.0,好租靠谱吗,2
8425487245,1.0,,,1,1,9,1,1,1,0,12.64,1.0,1.0,2.0,好租,1
8427667606,1.0,,,1,1,25,1,1,1,1,10.25,1.16125,1.0,2.0,腾达大厦急租,1
8427667894,1.0,,,1,1,144,1,1,1,0,10.58,0.485,1.5,2.0,租万科广场,1
8427674505,1.0,,,1,1,8,1,1,1,1,11.98,1.0,1.0,2.0,文新报业大厦租赁,1
8427685530,,1.0,2.0,1,2,17,2,1,2,2,11.48,1.0,1.0,2.0,国汇通商务大厦急租,2
8427689105,1.0,,,1,1,15,1,1,1,0,10.8,1.0,1.0,2.0,金蝶软件园招租,1
8427692947,1.0,,,1,1,8,1,1,1,1,6.44,1.0,1.0,2.0,博雅cc出租,1
8427708598,1.0,,,1,1,9,2,2,4,2,24.06,1.0,1.0,2.0,租嘉麒大厦,2
8427715254,2.0,,,2,2,14,2,2,2,2,19.2,1.0,1.0,2.0,租冠捷大厦,2
8427725966,1.0,1.0,4.0,2,5,87,4,2,5,2,54.69,0.564,1.5,2.0,中海万锦城出租,4
8427730846,1.0,,,1,1,11,1,1,1,0,10.28,0.833333333,1.0,2.0,鹏基工业区急租,1
8428128361,1.0,,,1,1,57,2,1,1,1,16.75,1.040909091,1.0,2.0,致真大厦求租,2
8428144232,,1.0,2.0,1,2,35,1,1,2,1,10.67,1.006153846,1.0,2.0,租科技财富中心,1
8428153960,5.0,2.0,6.0,7,11,177,7,7,11,0,80.56,1.780869565,1.0,2.0,北京商业储运公司租赁,7
8428155497,2.0,,,2,2,27,2,2,2,2,20.22,1.0,1.0,2.0,理工科技大厦求租,2
8428179049,1.0,,,1,1,16,1,1,1,1,12.21,1.0,1.0,2.0,卫通大厦求租,1
8428185449,1.0,,,1,1,31,1,1,1,1,5.93,0.833333333,1.0,2.0,名商大厦求租,1
8429371504,1.0,,,1,1,9,1,1,1,1,11.09,1.055,1.0,2.0,北京富顿中心,1
8429374832,1.0,,,1,1,2,1,1,1,0,5.4,1.0,1.0,2.0,北京友金大厦,1
8429379952,1.0,,,1,1,71,1,1,1,1,9.69,0.49875,1.5,2.0,北京佳龙大厦,1
8429380720,,1.0,2.0,1,2,10,2,2,5,2,16.2,1.0,1.0,2.0,北京百环青创大厦,2
8429383015,1.0,,,1,1,38,1,1,1,0,9.87,1.2533333335,1.5,2.0,上海市哈一顿大酒店,1
8429384048,,1.0,2.0,1,2,5,1,1,2,0,5.4,1.0,1.0,2.0,北京长久大厦,1
8429384560,1.0,,,1,1,18,1,1,1,0,8.76,1.646666667,1.0,2.0,北京万科星园,1
8429385840,,1.0,2.0,1,2,5,1,1,2,1,10.93,1.166666667,1.0,2.0,北京东环国际大厦,1
8429393264,1.0,,,1,1,12,1,1,1,1,6.91,0.5,1.5,2.0,北京美立方,1
8429394288,1.0,,,1,1,65,1,1,1,0,6.95,1.0,1.0,2.0,北京新城市广场,1
8429400432,,1.0,2.0,1,2,14,1,1,2,1,8.03,1.0,1.0,2.0,北京合生国际花园,1
8429408112,1.0,,,1,1,53,1,1,1,1,6.6,1.0,1.0,2.0,北京龙辉大厦,1
8429411184,1.0,,,1,1,6,1,1,1,1,8.46,1.0,1.0,2.0,北京中泰国际,1
8429414503,,1.0,2.0,1,2,2,2,1,2,0,18.64,1.0,1.0,2.0,上海市汇金广场,2
8429415024,2.0,,,2,2,25,2,2,2,2,21.96,0.654642857,1.5,2.0,北京北苑大酒店,2
8429422448,2.0,,,2,2,15,2,2,2,0,16.45,1.0,1.0,2.0,北京现代汽车大厦,2
8429423728,1.0,,,1,1,58,1,1,1,0,8.28,0.4908333335,1.5,2.0,北京时代庄园,1
8429436519,1.0,,,1,1,5,1,1,1,0,7.28,0.666666667,1.0,2.0,上海市皇府别墅,1
8434225252,1.0,,,1,1,18,1,1,1,1,18.33,1.0,1.0,2.0,恒汇国际大厦出租,1
8434226020,,2.0,4.0,2,4,10,3,2,4,4,40.45,1.0,1.0,2.0,宏南投资大厦出租,3
8434237284,1.0,,,1,1,2,1,1,1,1,14.02,1.0,1.0,2.0,国家会展中心出租,1
8434248292,1.0,,,1,1,8,1,1,1,1,8.35,1.0,1.0,2.0,海泰时代大厦租金,1
8434249060,2.0,,,2,2,139,2,2,2,2,33.48,0.5564285715,1.5,2.0,光大会展中心出租,2
8434265956,2.0,,,2,2,18,2,2,2,0,20.54,0.90625,1.0,2.0,宏汇国际广场a座,2
8434266724,1.0,,,1,1,1,1,1,1,1,21.66,1.0,1.0,2.0,虹口半岛湾时尚文化创意产业园,1
8434273124,1.0,,,1,1,11,1,1,1,1,7.13,1.166666667,1.0,2.0,虹口嘉杰国际广场,1
8434280036,,1.0,2.0,1,2,5,1,1,2,2,15.55,1.0,1.0,2.0,虹口天虹商务大厦,1
8439059291,1.0,,,1,1,10,1,1,1,0,14.41,1.0,1.0,2.0,上海万科广场写字楼,1
8439059803,1.0,,,1,1,2,1,1,1,1,8.3,1.0,1.0,2.0,上海虹桥天地写字楼,1
8441271492,1.0,,,1,1,1,1,1,1,1,6.7,1.0,1.0,2.0,上海闸北区林顿大厦,1
8442251932,4.0,2.0,4.0,6,8,52,7,7,11,2,59.44,2.923076923,1.0,2.0,西安写字楼出租,7
8442252188,5.0,3.0,9.0,8,14,778,17,18,83,17,158.54,0.9291666665,1.5,2.0,西安出租办公室,17
8442252700,,1.0,2.0,1,2,17,1,1,2,0,10.89,1.8125,1.0,2.0,办公室出租西安,1
8442252956,,1.0,2.0,1,2,41,1,1,2,0,9.52,0.9225,1.5,2.0,西安出租写字楼,1
8442262172,5.0,1.0,2.0,6,7,83,10,9,39,8,89.89,1.909047619,1.0,2.0,西安办公室出租,10
8442262684,2.0,1.0,5.0,3,7,40,3,3,7,1,28.1,2.202142857,1.0,2.0,出租办公室西安,3
8442271885,,1.0,2.0,1,2,20,2,2,4,1,27.97,1.0,1.0,2.0,好租租房,2
8443538644,,1.0,2.0,1,2,1,1,1,2,0,20.92,1.0,1.0,2.0,虹桥出租写字楼,1
8443704249,2.0,,,2,2,171,5,4,11,0,36.56,1.868333333,1.0,2.0,点点租,5
8443719870,1.0,,,1,1,14,1,1,1,1,2.88,1.0,1.0,2.0,越秀金融大厦租金,1
8444451729,1.0,,,1,1,23,2,1,1,1,11.48,1.0,1.0,2.0,求租威盛科技大厦,2
8444476302,1.0,,,1,1,133,2,1,1,0,19.14,0.481,1.5,2.0,600创意工坊出租,2
8444477326,2.0,,,2,2,22,1,2,2,1,9.9,1.0,1.0,2.0,金赢108创意广场出租,1
8444480402,12.0,2.0,13.0,14,25,119,16,15,29,14,134.82,0.472352941,1.5,2.0,电子城科技大厦求租,16
8444968297,1.0,1.0,2.0,2,3,103,3,3,4,0,25.54,0.475,1.5,2.0,太平金融大厦求租,3
8446152039,1.0,,,1,1,43,3,1,1,0,30.36,0.6620833335,1.5,2.0,上海市裸心社,3
8446154608,1.0,,,1,1,31,1,1,1,1,8.56,1.0,1.0,2.0,北京领地office,1
8446160742,,1.0,2.0,1,2,12,2,1,2,2,13.88,0.5,1.0,2.0,深圳市银都大厦,2
8446165872,2.0,,,2,2,30,3,3,6,3,21.26,1.0,1.0,2.0,北京安全大厦,3
8446166119,1.0,,,1,1,28,1,1,1,0,7.74,0.875,1.0,2.0,上海市金源中心,1
8446180199,,1.0,2.0,1,2,4,2,1,2,0,16.02,1.0,1.0,2.0,上海市浦江城市生活广场,2
8446183526,1.0,,,1,1,11,2,1,1,0,14.84,1.0,1.0,2.0,深圳市展滔科技大厦,2
8451000420,1.0,,,1,1,14,1,1,1,1,13.26,1.0,1.0,2.0,华敏翰尊国际租金,1
8451010916,1.0,,,1,1,1,1,1,1,1,6.45,1.0,1.0,2.0,华鼎大厦,1
8451019876,1.0,,,1,1,57,2,2,2,2,19.26,0.5,1.5,2.0,虹桥南丰城,1
8451034724,2.0,,,2,2,137,2,2,2,0,34.81,1.02,1.0,2.0,虹桥办公楼租金,2
8451039332,2.0,1.0,2.0,3,4,23,3,3,4,4,38.19,0.5,1.5,2.0,华能联合大厦出租,3
8451052388,2.0,,,2,2,64,2,2,2,2,23.6,0.909090909,1.0,2.0,虹桥协信中心出租,2
8451054948,1.0,,,1,1,65,1,1,1,1,14.67,1.238,1.0,2.0,华良创意园写字楼出租,1
8459067795,2.0,2.0,5.0,4,7,248,9,6,56,22,80.91,1.818181818,1.0,2.0,写字楼网杭州市,9
8459068307,,2.0,4.0,2,4,38,3,3,14,3,21.72,1.964285714,1.0,2.0,写字楼网,3
8459070611,3.0,,,3,3,98,5,4,7,1,41.42,1.011818182,1.5,2.0,杭州市写字楼网,5
8459071123,,1.0,3.0,1,3,5,1,1,3,2,7.08,1.666666667,1.0,2.0,杭州写字楼网,1
8460343252,1.0,,,1,1,7,1,1,1,0,18.53,1.0,1.0,2.0,浦东张江工位租赁,1
8460437180,,1.0,5.0,1,5,16,1,1,5,0,19.06,1.435,1.0,2.0,办公房租赁网,1
8461224629,,1.0,3.0,1,3,14,2,1,3,0,21.0,0.666666667,1.0,2.0,中铁诺德国际中心,2
8461230747,1.0,,,1,1,8,1,1,1,0,10.46,0.5,1.5,2.0,急租卓越时代大厦,1
8461235601,2.0,,,2,2,54,2,2,2,0,17.55,1.071428571,1.0,2.0,留学生创业大厦招租,2
8461247639,,2.0,6.0,2,6,219,2,2,6,2,17.96,1.01,1.0,2.0,租永利国际,2
8461254798,3.0,,,3,3,65,3,3,3,3,23.97,0.928571429,1.0,2.0,祥腾财富广场出租,3
8461255094,1.0,,,1,1,23,1,1,1,0,10.24,1.016,1.0,2.0,嘉杰国际广场出租,1
8461285789,1.0,,,1,1,25,1,1,1,1,9.8,1.0,1.0,2.0,租赁安华工业区,1
8462926182,1.0,,,1,1,33,1,1,1,1,12.2,1.0,1.0,2.0,深圳市国鸿大厦,1
8462929766,1.0,,,1,1,8,1,1,1,1,12.81,0.666666667,1.0,2.0,深圳市永新汇,1
8462930791,2.0,,,2,2,47,2,2,2,0,18.06,1.058823529,1.0,2.0,上海市宝龙城市广场,2
8462945639,1.0,,,1,1,7,1,1,1,1,6.75,1.0,1.0,2.0,上海市飞乐大厦,1
8462951782,1.0,,,1,1,37,1,1,1,0,9.35,0.3333333335,1.5,2.0,深圳市麟恒中心广场,1
8462960243,1.0,,,1,1,1,1,1,1,1,7.68,1.0,1.0,2.0,西城天安国汇,1
8462969446,3.0,,,3,3,26,2,3,3,3,14.01,1.0,1.0,2.0,深圳市创新大厦,2
8467814756,1.0,,,1,1,28,1,1,1,0,13.74,1.090909091,1.0,2.0,深圳平湖办公室,1
8474790597,7.0,,,7,7,188,9,7,7,7,134.08,1.22952381,1.0,2.0,上海光大会展中心出租,9
8474791109,3.0,1.0,2.0,4,5,41,4,4,5,2,66.02,0.5,1.5,2.0,上海陆家嘴软件园出租,3
8474801860,1.0,,,1,1,4,1,1,1,1,9.05,1.0,1.0,2.0,上海嘉定华拓大厦,1
8474808005,1.0,,,1,1,8,1,1,1,0,17.1,1.0,1.0,2.0,上海康桥工业区写字楼出租,1
8474840772,1.0,,,1,1,1,1,1,1,1,10.95,1.0,1.0,2.0,上海虹口1933老场坊,1
8474844357,2.0,,,2,2,33,2,2,2,0,31.79,1.0,1.0,2.0,上海国家会展中心出租,2
8474853317,3.0,,,3,3,20,3,3,3,3,44.25,0.857142857,1.0,2.0,上海老码头创意园出租,3
8474960324,,1.0,2.0,1,2,45,2,2,52,24,30.5,1.0,1.0,2.0,天府三街写字楼,2
8476848609,1.0,,,1,1,50,1,1,1,0,8.71,0.941111111,1.0,2.0,上海浦东金桥租办公室,1
8477246908,1.0,,,1,1,93,1,1,1,0,14.09,0.54,1.5,2.0,办公房出租网,1
8477249980,,1.0,2.0,1,2,20,2,2,4,0,68.49,1.386666667,1.0,2.0,写字楼出租网,2
8477269180,,1.0,9.0,1,9,8,1,1,9,4,24.58,1.78,1.0,2.0,写字楼出租网站,1
8478000279,1.0,,,1,1,5,1,1,1,0,11.95,1.0,1.0,2.0,租安信大厦,1
8478001806,,1.0,2.0,1,2,108,4,3,9,4,34.23,0.4705882355,1.5,2.0,绿地中央广场出租,4
8478009239,1.0,,,1,1,132,1,1,1,1,9.94,1.2895,1.0,2.0,租富华大厦,1
8478017691,,1.0,2.0,1,2,5,1,1,2,1,5.92,1.0,1.0,2.0,星际大厦急租,1
8478029966,1.0,,,1,1,10,1,1,1,0,9.08,1.0,1.0,2.0,中环协信天地租赁,1
8478035094,1.0,1.0,2.0,2,3,101,1,2,3,0,5.93,0.933333333,1.0,2.0,出租二商集团,1
8478035381,,1.0,2.0,1,2,30,2,1,2,2,13.26,0.666666667,1.0,2.0,西子国际中心,2
8478038167,,1.0,2.0,1,2,4,1,1,2,1,9.91,1.0,1.0,2.0,租天辰大厦,1
8478046133,1.0,,,1,1,6,1,1,1,0,7.34,1.0,1.0,2.0,绿亮科创园,1
8478052277,1.0,,,1,1,4,1,1,1,0,8.49,1.0,1.0,2.0,亿丰时代广场,1
8478056350,,1.0,2.0,1,2,6,1,1,2,1,7.23,1.0,1.0,2.0,富基park国际急租,1
8478061966,1.0,,,1,1,90,1,1,1,1,13.91,1.13875,1.0,2.0,中融信托大厦租赁,1
8478064279,,1.0,3.0,1,3,61,1,2,6,4,9.17,0.5,1.5,2.0,租东环广场,1
8478486121,1.0,,,1,1,6,1,1,1,0,11.68,1.0,1.0,2.0,求租京仪科技大厦,1
8479710566,,1.0,2.0,1,2,14,2,2,13,4,22.44,1.0,1.0,2.0,深圳市港之龙商务中心,2
8479711078,1.0,1.0,2.0,2,3,4,3,2,3,3,20.82,1.0,1.0,2.0,深圳市尚美中心,3
8484576100,2.0,,,2,2,87,2,2,2,0,22.87,0.581,1.5,2.0,深圳蛇口办公室租赁,2
8484589924,5.0,2.0,6.0,7,11,576,9,12,20,0,100.56,0.714761905,1.5,2.0,深圳西丽写字楼出租,9
8484592484,,3.0,12.0,3,12,53,3,3,12,3,60.0,2.373636364,1.0,2.0,深圳写字楼出租信息,3
8484599140,1.0,,,1,1,25,1,1,1,0,9.49,1.0,1.0,2.0,深圳小型办公室出租,1
8484606052,,1.0,10.0,1,10,45,6,5,39,15,132.16,1.0,1.0,2.0,深圳写字楼租赁网,6
8491598789,2.0,,,2,2,41,2,2,2,2,23.25,0.923076923,1.0,2.0,绿洲中环中心急租,2
8491603653,1.0,,,1,1,135,1,1,1,0,3.36,1.144761905,1.0,2.0,万科广场急租,1
8491604933,1.0,,,1,1,74,1,1,1,1,17.63,0.5392857145,1.5,2.0,嘉汇广场急租,1
8491839269,2.0,,,2,2,73,2,2,2,1,24.25,1.155789474,1.0,2.0,石景山万达广场写字楼出租,2
8492672177,1.0,,,1,1,17,1,1,1,0,13.35,2.0,1.0,2.0,杭州雷格斯,1
8493146480,1.0,1.0,9.0,2,10,170,4,5,35,10,23.82,0.476190476,1.5,2.0,武汉写字楼,4
8493159024,,1.0,5.0,1,5,69,4,4,46,10,54.37,0.4666666665,1.5,2.0,办公间租赁,4
8493159536,,1.0,8.0,1,8,17,1,1,8,0,10.64,0.857142857,1.0,2.0,办公房租赁,1
8493160304,1.0,,,1,1,7,1,1,1,0,14.22,1.0,1.0,2.0,租办公间,1
8493163888,2.0,,,2,2,132,3,3,16,4,18.48,1.1055,1.0,2.0,乙级办公间,3
8493629153,1.0,,,1,1,4,1,1,1,0,15.69,2.666666667,1.0,2.0,地铁泗泾附近租写字楼,1
8494383472,,1.0,3.0,1,3,1,2,1,3,1,35.86,1.0,1.0,2.0,深圳龙岗办公室,2
8494387315,,1.0,4.0,1,4,2,1,1,4,3,15.08,1.5,1.0,2.0,九亭出租写字楼,1
8494803854,1.0,,,1,1,19,2,1,1,1,24.07,1.0,1.0,2.0,中房华东大厦租赁,2
8494807958,,1.0,2.0,1,2,22,1,1,2,1,7.47,1.0,1.0,2.0,出租盛今佳园,1
8494812319,,1.0,2.0,1,2,29,1,1,2,1,6.69,1.0,1.0,2.0,租荣丰大厦,1
8494816413,1.0,,,1,1,2,1,1,1,1,7.12,1.0,1.0,2.0,财富广场租赁,1
8494821789,1.0,,,1,1,10,1,1,1,0,5.97,1.0,1.0,2.0,水松大厦急租,1
8494825630,1.0,,,1,1,12,1,1,1,1,7.43,1.0,1.0,2.0,东乐大厦求租,1
8494838941,5.0,,,5,5,38,5,5,5,4,44.73,1.0,1.0,2.0,杭钢富春商务大厦急租,5
8494840982,1.0,,,1,1,3,1,1,1,1,9.0,1.0,1.0,2.0,出租国海广场,1
8496481392,2.0,1.0,2.0,3,4,549,3,3,4,4,34.27,0.788095238,1.5,2.0,北京国贸三期,3
8496482416,1.0,,,1,1,2,1,1,1,0,9.67,1.0,1.0,2.0,北京红星大厦,1
8496487536,1.0,,,1,1,48,2,1,1,0,16.64,1.0,1.0,2.0,北京摩码大厦,2
8496494192,,1.0,2.0,1,2,34,2,1,2,2,15.02,0.9,1.0,2.0,北京万科大都会,2
8496505200,1.0,,,1,1,2,1,1,1,1,2.84,0.0,2.0,2.0,北京百子湾家园,1
8496509808,1.0,,,1,1,27,2,2,5,1,20.0,1.257272727,1.0,2.0,北京泰达时代中心,2
8496517747,1.0,,,1,1,10,1,1,1,0,10.13,1.0,1.0,2.0,顺义鹭峯国际,1
8496535664,1.0,,,1,1,1,1,1,1,1,9.88,2.0,1.0,2.0,北京财富金融中心,1
8496536688,1.0,,,1,1,22,1,1,1,0,6.6,0.9,1.0,2.0,北京华腾新天地,1
8496538982,,2.0,5.0,2,5,22,2,2,5,1,25.43,1.0,1.0,2.0,深圳市满京华喜悦里,2
8496539760,1.0,,,1,1,15,1,1,1,1,6.57,1.0,1.0,2.0,北京兆维工业园,1
8496540272,1.0,,,1,1,11,1,1,1,0,7.84,1.0,1.0,2.0,北京纪实大厦,1
8496541296,2.0,,,2,2,38,3,3,5,3,28.53,0.4891666665,1.5,2.0,北京尚都国际中心,3
8496545392,1.0,,,1,1,4,1,1,1,0,8.72,1.0,1.0,2.0,北京蓝堡国际中心,1
8501375076,1.0,,,1,1,34,1,1,1,0,15.38,0.7734615385,1.5,2.0,深圳创业办公室,1
8501377892,,1.0,4.0,1,4,6,1,1,4,0,9.47,1.0,1.0,2.0,深圳便宜办公室,1
8507696726,2.0,,,2,2,111,1,2,2,0,8.0,0.0,2.0,2.0,上海好租网,1
8507696982,6.0,1.0,3.0,7,9,18,7,7,9,0,69.58,0.0,2.0,2.0,好租官网,7
8507697494,,3.0,6.0,3,6,29,3,3,6,0,96.09,0.0,2.0,2.0,上海写字楼出租,3
8507701334,,1.0,3.0,1,3,23,2,1,3,1,17.36,0.0,2.0,2.0,租办公室网,2
8507702102,1.0,,,1,1,6,1,1,1,0,19.86,0.0,2.0,2.0,办公楼租赁网站,1
8507710294,2.0,,,2,2,18,2,2,2,0,46.03,0.0,2.0,2.0,租赁办公楼,2
8507715926,1.0,,,1,1,13,1,1,1,0,17.97,0.0,2.0,2.0,出租商务楼,1
8508359877,1.0,,,1,1,1,1,1,1,1,11.29,1.0,1.0,2.0,智慧大厦急租,1
8508363716,1.0,1.0,2.0,2,3,18,2,2,3,3,21.34,0.8,1.0,2.0,上海宝山卓越时代广场,2
8508364228,1.0,,,1,1,7,1,1,1,1,13.85,0.666666667,1.0,2.0,上海宝山区宝莲城,1
8508366021,1.0,,,1,1,24,1,1,1,1,13.46,0.5,1.5,2.0,品尊国际急租,1
8508373445,1.0,,,1,1,34,1,1,1,1,9.17,1.0,1.0,2.0,浦江科技广场急租,1
8508494532,1.0,,,1,1,2,1,1,1,0,17.2,1.0,1.0,2.0,锦江区办公楼,1
